"","HI1A","HI1B","HI1C","HI1D","HI1E","HI3Y","HI6","HI7","HI2","HI11","EDUC","HL33","AGEREC","WLTHSCOR","WLTHIND5"
"3771",23,93,115,115,NA,2001,"Rural","Bandundu",471,1,"Primary","Feminin","25 a 49 ans",-0.659475487116124,"Second"
"3772",23,93,115,115,NA,2001,"Rural","Bandundu",472,1,"Secondary+","Masculin","25 a 49 ans",-0.764407634831149,"Poorest"
"3773",23,93,115,115,NA,2001,"Rural","Bandundu",473,1,"Primary","Masculin","25 a 49 ans",-0.715984627290625,"Poorest"
"3774",23,93,115,115,NA,2001,"Rural","Bandundu",474,1,"Secondary+","Masculin","25 a 49 ans",-0.714076380888093,"Poorest"
"3775",23,93,115,115,NA,2001,"Rural","Bandundu",475,2,"Primary","Masculin","50 ans et plus",-0.713652326131975,"Poorest"
"3776",23,93,115,115,NA,2001,"Rural","Bandundu",476,1,"Secondary+","Masculin","25 a 49 ans",-0.713228271375857,"Poorest"
"3777",23,93,115,115,NA,2001,"Rural","Bandundu",477,1,"Primary","Masculin","50 ans et plus",-0.499014989221267,"Middle"
"3778",23,93,116,116,NA,2001,"Rural","Bandundu",270,1,"Primary","Masculin","50 ans et plus",-0.710895970217207,"Poorest"
"3779",23,93,116,116,NA,2001,"Rural","Bandundu",271,1,"Secondary+","Masculin","25 a 49 ans",-0.479869780433534,"Middle"
"3780",23,93,116,116,NA,2001,"Rural","Bandundu",272,2,"Secondary+","Masculin","25 a 49 ans",-0.713440298753916,"Poorest"
"3781",23,93,116,116,NA,2001,"Rural","Bandundu",273,3,"Primary","Masculin","25 a 49 ans",-0.559340622200833,"Middle"
"3782",23,93,116,116,NA,2001,"Rural","Bandundu",274,1,"Secondary+","Masculin","25 a 49 ans",0.454930624320789,"Fourth"
"3783",23,93,116,116,NA,2001,"Rural","Bandundu",275,1,"Primary","Masculin","25 a 49 ans",-0.558704540066655,"Middle"
"3784",23,93,116,116,NA,2001,"Rural","Bandundu",276,1,"Primary","Masculin","25 a 49 ans",-0.129791047499806,"Fourth"
"3785",23,93,116,116,NA,2001,"Rural","Bandundu",277,2,"Secondary+","Masculin","25 a 49 ans",-0.133814416760391,"Fourth"
"3786",23,93,116,116,NA,2001,"Rural","Bandundu",278,1,"Secondary+","Masculin","25 a 49 ans",-0.65565899431106,"Second"
"3787",23,93,116,116,NA,2001,"Rural","Bandundu",279,1,"Secondary+","Masculin","25 a 49 ans",-0.44648810976018,"Middle"
"3788",23,93,116,116,NA,2001,"Rural","Bandundu",280,1,"Secondary+","Masculin","25 a 49 ans",-0.714076380888093,"Poorest"
"3789",23,93,116,116,NA,2001,"Rural","Bandundu",281,3,"Primary","Masculin","25 a 49 ans",-0.396955263871601,"Fourth"
"3790",23,93,116,116,NA,2001,"Rural","Bandundu",282,1,"Secondary+","Masculin","50 ans et plus",-0.755502484952667,"Poorest"
"3791",23,93,116,116,NA,2001,"Rural","Bandundu",283,3,"Secondary+","Masculin","50 ans et plus",-0.441399452686762,"Fourth"
"3792",23,93,116,116,NA,2001,"Rural","Bandundu",284,2,"Secondary+","Masculin","25 a 49 ans",-0.481353972079948,"Middle"
"3793",23,93,116,116,NA,2001,"Rural","Bandundu",285,2,"Secondary+","Masculin","25 a 49 ans",-0.603947136936293,"Middle"
"3794",23,93,116,116,NA,2001,"Rural","Bandundu",286,1,"Secondary+","Masculin","25 a 49 ans",-0.553615882993237,"Middle"
"3795",23,93,116,116,NA,2001,"Rural","Bandundu",287,3,"Secondary+","Masculin","50 ans et plus",-0.712804216619739,"Poorest"
"3796",23,93,116,116,NA,2001,"Rural","Bandundu",288,2,"Primary","Masculin","50 ans et plus",-0.706443395277966,"Second"
"3797",23,93,116,116,NA,2001,"Rural","Bandundu",289,1,"Secondary+","Masculin","25 a 49 ans",-0.71025988808303,"Poorest"
"3798",23,93,116,116,NA,2001,"Rural","Bandundu",290,1,"Secondary+","Masculin","25 a 49 ans",-0.711532052351384,"Poorest"
"3799",23,93,116,116,NA,2001,"Rural","Bandundu",291,4,"Primary","Masculin","25 a 49 ans",-0.708987723814675,"Second"
"3800",23,93,116,116,NA,2001,"Rural","Bandundu",292,1,"Secondary+","Masculin","25 a 49 ans",-0.654386830042705,"Second"
"3801",23,93,116,116,NA,2001,"Rural","Bandundu",293,1,"Secondary+","Masculin","25 a 49 ans",-0.55997670433501,"Middle"
"3802",23,93,116,116,NA,2001,"Rural","Bandundu",294,6,"Secondary+","Masculin","50 ans et plus",-0.544257586090905,"Middle"
"3803",23,93,116,116,NA,2001,"Rural","Bandundu",295,1,"Secondary+","Masculin","50 ans et plus",0.0647320046578322,"Fourth"
"3804",23,93,117,117,NA,2001,"Rural","Bandundu",218,1,"None","Masculin","50 ans et plus",-0.66032359662836,"Second"
"3805",23,93,117,117,NA,2001,"Rural","Bandundu",219,1,"Secondary+","Masculin","25 a 49 ans",-0.658839404981946,"Second"
"3806",23,93,117,117,NA,2001,"Rural","Bandundu",220,0,"None","Masculin","50 ans et plus",-0.708534576790825,"Second"
"3807",23,93,117,117,NA,2001,"Rural","Bandundu",221,2,"Secondary+","Masculin","25 a 49 ans",-0.394431544524919,"Fourth"
"3808",23,93,117,117,NA,2001,"Rural","Bandundu",222,3,"None","Masculin","50 ans et plus",-0.65565899431106,"Second"
"3809",23,93,117,117,NA,2001,"Rural","Bandundu",223,1,"None","Feminin","50 ans et plus",-0.653114665774351,"Second"
"3810",23,93,117,117,NA,2001,"Rural","Bandundu",224,1,"Secondary+","Masculin","25 a 49 ans",-0.659899541872242,"Second"
"3811",23,93,117,117,NA,2001,"Rural","Bandundu",225,1,"Secondary+","Masculin","25 a 49 ans",-0.710442823193356,"Poorest"
"3812",23,93,117,117,NA,2001,"Rural","Bandundu",226,1,"Secondary+","Masculin","25 a 49 ans",-0.390348171961499,"Fourth"
"3813",23,93,117,117,NA,2001,"Rural","Bandundu",227,2,"Secondary+","Masculin","25 a 49 ans",-0.659475487116124,"Second"
"3814",23,93,117,117,NA,2001,"Rural","Bandundu",228,1,"Secondary+","Masculin","25 a 49 ans",-0.660747651384478,"Second"
"3815",23,93,117,117,NA,2001,"Rural","Bandundu",229,3,"Primary","Masculin","50 ans et plus",-0.706414303010234,"Second"
"3816",23,93,117,117,NA,2001,"Rural","Bandundu",230,0,"Primary","Masculin","50 ans et plus",-0.59423784758597,"Middle"
"3817",23,93,117,117,NA,2001,"Rural","Bandundu",231,2,"Primary","Masculin","50 ans et plus",-0.659475487116124,"Second"
"3818",23,93,117,117,NA,2001,"Rural","Bandundu",232,1,"None","Feminin","50 ans et plus",-0.599326504659388,"Middle"
"3819",23,93,117,117,NA,2001,"Rural","Bandundu",233,1,"Primary","Masculin","25 a 49 ans",-0.656295076445237,"Second"
"3820",23,93,117,117,NA,2001,"Rural","Bandundu",234,2,"Secondary+","Masculin","50 ans et plus",-0.656295076445237,"Second"
"3821",23,93,117,117,NA,2001,"Rural","Bandundu",235,1,"None","Feminin","50 ans et plus",-0.658203322847769,"Second"
"3822",23,93,117,117,NA,2001,"Rural","Bandundu",236,1,"Secondary+","Masculin","50 ans et plus",-0.173164217084769,"Fourth"
"3823",23,93,117,117,NA,2001,"Rural","Bandundu",237,1,"Secondary+","Masculin","25 a 49 ans",-0.548531221078003,"Middle"
"3824",23,93,117,117,NA,2001,"Rural","Bandundu",238,2,"Primary","Masculin","25 a 49 ans",-0.657779268091651,"Second"
"3825",23,93,117,117,NA,2001,"Rural","Bandundu",239,1,"Primary","Masculin","25 a 49 ans",-0.654386830042705,"Second"
"3826",23,93,117,117,NA,2001,"Rural","Bandundu",240,1,"Secondary+","Masculin","25 a 49 ans",-0.656931158579415,"Second"
"3827",23,93,117,117,NA,2001,"Rural","Bandundu",241,1,"Secondary+","Masculin","25 a 49 ans",-0.658203322847769,"Second"
"3828",23,93,117,117,NA,2001,"Rural","Bandundu",242,2,"None","Masculin","50 ans et plus",-0.599750559415506,"Middle"
"3829",23,93,117,117,NA,2001,"Rural","Bandundu",243,1,"Secondary+","Masculin","25 a 49 ans",-0.504103646294686,"Middle"
"3830",23,93,118,118,NA,2001,"Rural","Bandundu",322,2,"Secondary+","Masculin","25 a 49 ans",-0.558704540066655,"Middle"
"3831",23,93,118,118,NA,2001,"Rural","Bandundu",323,3,"Primary","Feminin","25 a 49 ans",-0.150162093438002,"Fourth"
"3832",23,93,118,118,NA,2001,"Rural","Bandundu",324,3,"Primary","Masculin","50 ans et plus",0.441767789546125,"Fourth"
"3833",23,93,118,118,NA,2001,"Rural","Bandundu",325,2,"Primary","Masculin","25 a 49 ans",-0.603132114849973,"Middle"
"3834",23,93,118,118,NA,2001,"Rural","Bandundu",326,3,"Primary","Masculin","50 ans et plus",0.654254190724653,"Richest"
"3835",23,93,118,118,NA,2001,"Rural","Bandundu",327,1,"Primary","Feminin","25 a 49 ans",-0.714076380888093,"Poorest"
"3836",23,93,118,118,NA,2001,"Rural","Bandundu",328,3,"Primary","Masculin","50 ans et plus",-0.317691298559824,"Fourth"
"3837",23,93,118,118,NA,2001,"Rural","Bandundu",329,2,"Secondary+","Masculin","25 a 49 ans",-0.714500435644212,"Poorest"
"3838",23,93,118,118,NA,2001,"Rural","Bandundu",330,1,"Primary","Masculin","25 a 49 ans",-0.575264691294085,"Middle"
"3839",23,93,118,118,NA,2001,"Rural","Bandundu",331,5,"Primary","Feminin","25 a 49 ans",-0.632485265340204,"Second"
"3840",23,93,118,118,NA,2001,"Rural","Bandundu",332,1,"Secondary+","Feminin"," < 25 ans",-0.15058614819412,"Fourth"
"3841",23,93,118,118,NA,2001,"Rural","Bandundu",333,1,"Secondary+","Masculin","25 a 49 ans",-0.760591142026086,"Poorest"
"3842",23,93,118,118,NA,2001,"Rural","Bandundu",334,3,"Secondary+","Masculin","25 a 49 ans",-0.531155157577856,"Middle"
"3843",23,93,118,118,NA,2001,"Rural","Bandundu",335,1,"None","Masculin","25 a 49 ans",0.429251761177464,"Fourth"
"3844",23,93,118,118,NA,2001,"Rural","Bandundu",336,2,"Primary","Masculin","25 a 49 ans",-0.601223868447441,"Middle"
"3845",23,93,118,118,NA,2001,"Rural","Bandundu",337,1,"Secondary+","Masculin","25 a 49 ans",-0.715348545156448,"Poorest"
"3846",23,93,118,118,NA,2001,"Rural","Bandundu",338,1,"Secondary+","Masculin","25 a 49 ans",-0.636513785523327,"Second"
"3847",23,93,118,118,NA,2001,"Rural","Bandundu",339,1,"Secondary+","Masculin","25 a 49 ans",-0.714076380888093,"Poorest"
"3848",23,93,118,118,NA,2001,"Rural","Bandundu",340,1,"Secondary+","Feminin","25 a 49 ans",-0.76186330629444,"Poorest"
"3849",23,93,118,118,NA,2001,"Rural","Bandundu",341,1,"Primary","Masculin","50 ans et plus",-0.763983580075031,"Poorest"
"3850",23,93,118,118,NA,2001,"Rural","Bandundu",342,2,"Primary","Masculin","50 ans et plus",-0.238425254192972,"Fourth"
"3851",23,93,118,118,NA,2001,"Rural","Bandundu",343,1,"Primary","Masculin","25 a 49 ans",-0.763135470562795,"Poorest"
"3852",23,93,118,118,NA,2001,"Rural","Bandundu",344,2,"Secondary+","Masculin","25 a 49 ans",0.338227093585189,"Fourth"
"3853",23,93,118,118,NA,2001,"Rural","Bandundu",345,3,"Primary","Masculin","25 a 49 ans",-0.711532052351384,"Poorest"
"3854",23,93,118,118,NA,2001,"Rural","Bandundu",346,6,"None","Masculin","50 ans et plus",-0.450559035418914,"Middle"
"3855",23,93,118,118,NA,2001,"Rural","Bandundu",347,3,"Primary","Masculin","25 a 49 ans",-0.759318977757731,"Poorest"
"3856",23,93,119,119,NA,2001,"Rural","Bandundu",348,1,"Primary","Masculin","25 a 49 ans",-0.711532052351384,"Poorest"
"3857",23,93,119,119,NA,2001,"Rural","Bandundu",349,0,"Primary","Masculin","25 a 49 ans",-0.766315881233681,"Poorest"
"3858",23,93,119,119,NA,2001,"Rural","Bandundu",350,1,"Primary","Masculin","25 a 49 ans",-0.715348545156448,"Poorest"
"3859",23,93,119,119,NA,2001,"Rural","Bandundu",351,1,"Secondary+","Masculin","25 a 49 ans",-0.658839404981946,"Second"
"3860",23,93,119,119,NA,2001,"Rural","Bandundu",352,1,"Primary","Masculin"," < 25 ans",-0.766315881233681,"Poorest"
"3861",23,93,119,119,NA,2001,"Rural","Bandundu",353,2,"Secondary+","Masculin","25 a 49 ans",-0.559340622200833,"Middle"
"3862",23,93,119,119,NA,2001,"Rural","Bandundu",354,1,"Secondary+","Masculin","25 a 49 ans",-0.658203322847769,"Second"
"3863",23,93,119,119,NA,2001,"Rural","Bandundu",355,1,"Primary","Masculin","25 a 49 ans",-0.715984627290625,"Poorest"
"3864",23,93,119,119,NA,2001,"Rural","Bandundu",356,1,"Secondary+","Masculin","50 ans et plus",-0.713440298753916,"Poorest"
"3865",23,93,119,119,NA,2001,"Rural","Bandundu",357,3,"Primary","Masculin","50 ans et plus",-0.655022912176883,"Second"
"3866",23,93,119,119,NA,2001,"Rural","Bandundu",358,1,"Secondary+","Feminin","25 a 49 ans",-0.654386830042705,"Second"
"3867",23,93,119,119,NA,2001,"Rural","Bandundu",359,1,"Primary","Masculin","25 a 49 ans",-0.707715559546321,"Second"
"3868",23,93,119,119,NA,2001,"Rural","Bandundu",360,2,"None","Feminin","50 ans et plus",-0.763135470562795,"Poorest"
"3869",23,93,119,119,NA,2001,"Rural","Bandundu",361,1,"Secondary+","Masculin","25 a 49 ans",-0.659475487116124,"Second"
"3870",23,93,119,119,NA,2001,"Rural","Bandundu",362,1,"None","Masculin","50 ans et plus",-0.766315881233681,"Poorest"
"3871",23,93,119,119,NA,2001,"Rural","Bandundu",363,2,"Primary","Masculin","25 a 49 ans",-0.715348545156448,"Poorest"
"3872",23,93,119,119,NA,2001,"Rural","Bandundu",364,1,"None","Masculin","50 ans et plus",-0.765043716965326,"Poorest"
"3873",23,93,119,119,NA,2001,"Rural","Bandundu",365,2,"Primary","Masculin","25 a 49 ans",-0.658203322847769,"Second"
"3874",23,93,119,119,NA,2001,"Rural","Bandundu",366,1,"Primary","Feminin","25 a 49 ans",-0.656931158579415,"Second"
"3875",23,93,119,119,NA,2001,"Rural","Bandundu",367,1,"Primary","Masculin","25 a 49 ans",-0.713440298753916,"Poorest"
"3876",23,93,119,119,NA,2001,"Rural","Bandundu",368,1,"Secondary+","Masculin"," < 25 ans",-0.715984627290625,"Poorest"
"3877",23,93,119,119,NA,2001,"Rural","Bandundu",369,1,"Secondary+","Masculin"," < 25 ans",-0.765679799099504,"Poorest"
"3878",23,93,119,119,NA,2001,"Rural","Bandundu",370,1,"Secondary+","Masculin","25 a 49 ans",-0.714076380888093,"Poorest"
"3879",23,93,119,119,NA,2001,"Rural","Bandundu",371,1,"Primary","Feminin","25 a 49 ans",-0.658839404981946,"Second"
"3880",23,93,119,119,NA,2001,"Rural","Bandundu",372,1,"Secondary+","Masculin"," < 25 ans",-0.659475487116124,"Second"
"3881",23,93,119,119,NA,2001,"Rural","Bandundu",373,1,"Secondary+","Masculin","25 a 49 ans",-0.549803385346357,"Middle"
"3882",23,93,120,120,NA,2001,"Rural","Bandundu",244,1,"Secondary+","Masculin","25 a 49 ans",-0.501908020776654,"Middle"
"3883",23,98,120,120,NA,2001,"Rural","Bandundu",245,1,"Primary","Masculin","50 ans et plus",-0.716196654668684,"Poorest"
"3884",23,93,120,120,NA,2001,"Rural","Bandundu",246,1,"Primary","Masculin","50 ans et plus",-0.71492449040033,"Poorest"
"3885",23,93,120,120,NA,2001,"Rural","Bandundu",247,1,"Primary","Masculin","25 a 49 ans",-0.715348545156448,"Poorest"
"3886",23,93,120,120,NA,2001,"Rural","Bandundu",248,6,"Primary","Masculin","25 a 49 ans",-0.707715559546321,"Second"
"3887",23,93,120,120,NA,2001,"Rural","Bandundu",249,1,"Primary","Masculin","25 a 49 ans",-0.561248868603364,"Middle"
"3888",23,93,120,120,NA,2001,"Rural","Bandundu",250,1,"Secondary+","Masculin","25 a 49 ans",-0.765043716965326,"Poorest"
"3889",23,93,120,120,NA,2001,"Rural","Bandundu",251,1,"Secondary+","Masculin","25 a 49 ans",-0.714076380888093,"Poorest"
"3890",23,93,120,120,NA,2001,"Rural","Bandundu",252,1,"Primary","Masculin","50 ans et plus",-0.609883903521947,"Second"
"3891",23,93,120,120,NA,2001,"Rural","Bandundu",253,2,"Primary","Masculin","50 ans et plus",-0.712804216619739,"Poorest"
"3892",23,93,120,120,NA,2001,"Rural","Bandundu",254,1,"Primary","Masculin","25 a 49 ans",-0.560824813847246,"Middle"
"3893",23,93,120,120,NA,2001,"Rural","Bandundu",255,1,"Primary","Feminin","50 ans et plus",-0.716196654668684,"Poorest"
"3894",23,93,120,120,NA,2001,"Rural","Bandundu",256,2,"Primary","Masculin","25 a 49 ans",-0.711532052351384,"Poorest"
"3895",23,93,120,120,NA,2001,"Rural","Bandundu",257,2,"Secondary+","Masculin","25 a 49 ans",-0.713440298753916,"Poorest"
"3896",23,93,120,120,NA,2001,"Rural","Bandundu",258,1,"Secondary+","Masculin","25 a 49 ans",-0.715348545156448,"Poorest"
"3897",23,93,120,120,NA,2001,"Rural","Bandundu",259,1,"Primary","Masculin","50 ans et plus",-0.766315881233681,"Poorest"
"3898",23,93,120,120,NA,2001,"Rural","Bandundu",260,2,"Primary","Masculin","25 a 49 ans",-0.603132114849973,"Middle"
"3899",23,93,120,120,NA,2001,"Rural","Bandundu",261,3,"Secondary+","Masculin","25 a 49 ans",-0.71025988808303,"Poorest"
"3900",23,93,120,120,NA,2001,"Rural","Bandundu",262,2,"Primary","Masculin","25 a 49 ans",-0.636301758145268,"Second"
"3901",23,93,120,120,NA,2001,"Rural","Bandundu",263,1,"Secondary+","Masculin","25 a 49 ans",-0.561248868603364,"Middle"
"3902",23,93,120,120,NA,2001,"Rural","Bandundu",264,1,"Secondary+","Masculin","25 a 49 ans",-0.715348545156448,"Poorest"
"3903",23,93,120,120,NA,2001,"Rural","Bandundu",265,1,"None","Feminin","25 a 49 ans",-0.715772599912566,"Poorest"
"3904",23,93,120,120,NA,2001,"Rural","Bandundu",266,2,"Primary","Feminin","25 a 49 ans",-0.764407634831149,"Poorest"
"3905",23,93,120,120,NA,2001,"Rural","Bandundu",267,1,"Secondary+","Masculin","25 a 49 ans",-0.714076380888093,"Poorest"
"3906",23,93,120,120,NA,2001,"Rural","Bandundu",268,2,"Secondary+","Masculin","25 a 49 ans",-0.711532052351384,"Poorest"
"3907",23,93,120,120,NA,2001,"Rural","Bandundu",269,1,"Secondary+","Masculin","25 a 49 ans",-0.764407634831149,"Poorest"
"3908",23,90,121,121,NA,2001,"Rural","Bandundu",504,1,"Secondary+","Masculin","25 a 49 ans",-0.559340622200833,"Middle"
"3909",23,90,121,121,NA,2001,"Rural","Bandundu",505,2,"None","Masculin","50 ans et plus",-0.450304602565244,"Middle"
"3910",23,90,121,121,NA,2001,"Rural","Bandundu",506,1,"Primary","Masculin","50 ans et plus",-0.715772599912566,"Poorest"
"3911",23,90,121,121,NA,2001,"Rural","Bandundu",507,1,"Secondary+","Masculin","50 ans et plus",-0.601859950581618,"Middle"
"3912",23,90,121,121,NA,2001,"Rural","Bandundu",508,3,"Secondary+","Masculin","50 ans et plus",-0.714076380888093,"Poorest"
"3913",23,90,121,121,NA,2001,"Rural","Bandundu",509,1,"Secondary+","Masculin","25 a 49 ans",-0.714712463022271,"Poorest"
"3914",23,90,121,121,NA,2001,"Rural","Bandundu",510,1,"Secondary+","Masculin","25 a 49 ans",-0.715984627290625,"Poorest"
"3915",23,90,121,121,NA,2001,"Rural","Bandundu",511,1,"Secondary+","Masculin","25 a 49 ans",-0.65565899431106,"Second"
"3916",23,90,121,121,NA,2001,"Rural","Bandundu",512,0,"None","Feminin","50 ans et plus",-0.766951963367858,"Poorest"
"3917",23,90,121,121,NA,2001,"Rural","Bandundu",513,2,"Secondary+","Masculin","25 a 49 ans",-0.715348545156448,"Poorest"
"3918",23,90,121,121,NA,2001,"Rural","Bandundu",514,1,"Secondary+","Masculin","25 a 49 ans",-0.714076380888093,"Poorest"
"3919",23,90,121,121,NA,2001,"Rural","Bandundu",515,3,"Primary","Masculin","50 ans et plus",-0.601859950581618,"Middle"
"3920",23,90,121,121,NA,2001,"Rural","Bandundu",516,0,"Primary","Masculin","50 ans et plus",-0.714076380888093,"Poorest"
"3921",23,90,121,121,NA,2001,"Rural","Bandundu",517,2,"Secondary+","Masculin","25 a 49 ans",-0.610732013034184,"Second"
"3922",23,90,121,121,NA,2001,"Rural","Bandundu",518,2,"Secondary+","Masculin","25 a 49 ans",-0.714076380888093,"Poorest"
"3923",23,90,121,121,NA,2001,"Rural","Bandundu",519,1,"None","Masculin","50 ans et plus",-0.227724688802769,"Fourth"
"3924",23,90,121,121,NA,2001,"Rural","Bandundu",520,1,"Secondary+","Masculin","25 a 49 ans",-0.558704540066655,"Middle"
"3925",23,90,121,121,NA,2001,"Rural","Bandundu",521,1,"Primary","Masculin","25 a 49 ans",-0.230481044717537,"Fourth"
"3926",23,90,121,121,NA,2001,"Rural","Bandundu",522,1,"Secondary+","Masculin","25 a 49 ans",-0.71025988808303,"Poorest"
"3927",23,90,121,121,NA,2001,"Rural","Bandundu",523,3,"Secondary+","Masculin","50 ans et plus",-0.712804216619739,"Poorest"
"3928",23,90,121,121,NA,2001,"Rural","Bandundu",524,1,"Secondary+","Masculin","25 a 49 ans",-0.714076380888093,"Poorest"
"3929",23,90,121,121,NA,2001,"Rural","Bandundu",525,1,"None","Masculin","25 a 49 ans",-0.715348545156448,"Poorest"
"3930",23,90,121,121,NA,2001,"Rural","Bandundu",526,3,"Primary","Masculin","25 a 49 ans",-0.711532052351384,"Poorest"
"3931",23,90,121,121,NA,2001,"Rural","Bandundu",527,3,"Primary","Masculin","50 ans et plus",1.25018650308169,"Richest"
"3932",23,90,121,121,NA,2001,"Rural","Bandundu",528,1,"Primary","Masculin","25 a 49 ans",-0.714076380888093,"Poorest"
"3933",23,90,121,121,NA,2001,"Rural","Bandundu",529,1,"Secondary+","Masculin","25 a 49 ans",-0.71025988808303,"Poorest"
"3934",23,90,122,122,NA,2001,"Rural","Bandundu",634,2,"None","Feminin","25 a 49 ans",-0.708534576790825,"Second"
"3935",23,90,122,122,NA,2001,"Rural","Bandundu",635,1,"Primary","Masculin","25 a 49 ans",-0.708110522034707,"Second"
"3936",23,90,122,122,NA,2001,"Rural","Bandundu",636,1,"Secondary+","Masculin","25 a 49 ans",-0.600982748801649,"Middle"
"3937",23,90,122,122,NA,2001,"Rural","Bandundu",637,1,"Secondary+","Masculin"," < 25 ans",-0.659475487116124,"Second"
"3938",23,90,122,122,NA,2001,"Rural","Bandundu",638,1,"Non-standard curriculum","Masculin","50 ans et plus",-0.709382686303061,"Second"
"3939",23,90,122,122,NA,2001,"Rural","Bandundu",639,2,"Primary","Feminin","25 a 49 ans",-0.709806741059179,"Poorest"
"3940",23,90,122,122,NA,2001,"Rural","Bandundu",640,1,"Secondary+","Masculin","25 a 49 ans",-0.39183751453045,"Fourth"
"3941",23,90,122,122,NA,2001,"Rural","Bandundu",641,2,"None","Feminin","50 ans et plus",-0.709382686303061,"Second"
"3942",23,90,122,122,NA,2001,"Rural","Bandundu",642,2,"Primary","Masculin","50 ans et plus",-0.391620336229854,"Fourth"
"3943",23,90,122,122,NA,2001,"Rural","Bandundu",643,1,"Primary","Masculin","25 a 49 ans",-0.704718083985761,"Second"
"3944",23,90,122,122,NA,2001,"Rural","Bandundu",644,2,"None","Masculin","25 a 49 ans",-0.556555174018332,"Middle"
"3945",23,90,122,122,NA,2001,"Rural","Bandundu",645,1,"Primary","Masculin","50 ans et plus",-0.70726241252247,"Second"
